,text,sentiment,agree_pct
2932,"HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae .",positive,50
2933,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",neutral,50
2934,"HELSINKI ( Thomson Financial ) - M-real said it will exercise an option to buy a 50MW natural gas power plant and land in Kyroskoski , Finland , for around 13 mln eur from Kyro Oyj .",positive,50
2935,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,neutral,50
2936,Her present position is the director of Stockmann 's international department stores .,neutral,50
2937,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,neutral,50
2938,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",neutral,50
2939,"Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .",neutral,50
2940,hu will offer a further discount of between 25 % and 50 % on selected books .,neutral,50
2941,"If needed , she provides also further information on ferry connections and hotels .",neutral,50
2942,"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .",neutral,50
2943,Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . '',neutral,50
2944,Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,neutral,50
2945,"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .",neutral,50
2946,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",neutral,50
2947,"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",neutral,50
2948,"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .",neutral,50
2949,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",neutral,50
2950,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",neutral,50
2951,"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .",negative,50
2952,"In addition , MIDs are always online and enable full Internet browsing .",neutral,50
2953,"In addition , the contract includes modification of the effluent treatment plant at Follum .",neutral,50
2954,In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,positive,50
2955,"In connection with the deal , Digia will employ 19 persons from Nokia in Oslo and in Silicon Valley in the USA .",neutral,50
2956,"In his current position , Manty has worked since 1996 .",neutral,50
2957,"In terms of power generation , Fortum produced 39.3 TWh of electricity during the first nine months of 2006 , compared with 38.0 TWh during the same period in 2005 , according to figures released in the group 's latest financial results .",neutral,50
2958,"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",neutral,50
2959,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",neutral,50
2960,In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,neutral,50
2961,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",neutral,50
2962,"In this way , the industry 's starting point has been the consumers ' needs .",neutral,50
2963,"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",neutral,50
2964,"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",neutral,50
2965,"Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India .",neutral,50
2966,Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,neutral,50
2967,"Includes company and brand share data by category , as well as distribution channel data .",neutral,50
2968,"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .",neutral,50
2969,"industry in Asia + Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",neutral,50
2970,"Intellisync Wireless Email from Nokia is a full-featured wireless e-mail solution that connects users to their e-mail , calendar , contacts , notes and task lists while away from the office , according to the company .",neutral,50
2971,Investment management and investment advisory services are the company 's sole line of business .,neutral,50
2972,Investments are not disclosed .,neutral,50
2973,Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,neutral,50
2974,"ISMS does not disclose its financial results , the daily said .",neutral,50
2975,"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 .",neutral,50
2976,"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .",positive,50
2977,It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,neutral,50
2978,It is also in the process of taking a seat on CapMan 's board - a course which has the support of CapMan management .,neutral,50
2979,"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",neutral,50
2980,"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",neutral,50
2981,It is expected to be online by 2011 .,neutral,50
2982,"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",positive,50
2983,It 's not .,neutral,50
2984,It was decided that the auditors are reimbursed according to invoice .,neutral,50
2985,It will report full-year results on August 22 .,neutral,50
2986,"Its annual capacity is some 10,000 MW .",neutral,50
2987,"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",positive,50
2988,Its market share is 6 percent according to AC Nielsen 's 2008 data .,neutral,50
2989,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",neutral,50
2990,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",neutral,50
2991,"Jeder Beta-Tester erh+lt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+glichkeit , die finale Version zu beeinflussen .",neutral,50
2992,"Jobs will not be transferred from Finland , however .",positive,50
2993,Joint procurement will be later extended to the factories in the Baltic countries .,neutral,50
2994,"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",neutral,50
2995,"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",neutral,50
2996,Karppinen expects the consolidation trend to continue in the Finnish market .,neutral,50
2997,Kaupthing forecasts a significant price increase for printing paper in 2007 .,positive,50
2998,"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",neutral,50
2999,Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,neutral,50
3000,KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .,positive,50
3001,"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",neutral,50
3002,Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,neutral,50
3003,"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",neutral,50
3004,"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",neutral,50
3005,"L+nnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .",neutral,50
3006,"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .",neutral,50
